EX,EM,69r0,69r2,69r8,69r32,69r128,69r512
610,"433,592",0,0,0,0,0,0
610,"438,218",0,0,0,0,0,0
610,"442,847",0,0,0,0,0,0
610,"447,479",0,0,0,0,0,0
610,"452,114",0,0,0,0,0,0
610,"456,751",0,0,0,0,0,0
610,"461,392",0,0,0,0,0,0
610,"466,035",0,0,0,0,0,0
610,"470,681",0,0,0,0,0,0
610,"475,329",0,0,0,0,0,0
610,"479,98",0,0,0,0,0,0
610,"484,634",0,0,0,0,0,0
610,"489,291",0,0,0,0,0,0
610,"493,95",0,0,0,0,0,0
610,"498,612",0,0,0,0,0,0
610,"503,276",0,0,0,0,0,0
610,"507,943",0,0,0,0,0,0
610,"512,612",0,0,0,0,0,0
610,"517,284",0,0,0,0,0,0
610,"521,959",0,0,0,0,0,0
610,"526,635",0,0,0,0,0,0
610,"531,314",0,0,0,0,0,0
610,"535,996",0,0,0,0,0,0
610,"540,68",0,0,0,0,0,0
610,"545,366",0,0,0,0,0,0
610,"550,055",0,0,0,0,0,0
610,"554,746",0,0,0,0,0,0
610,"559,439",0,0,0,0,0,0
610,"564,134",0,0,0,0,0,0
610,"568,832",0,0,0,0,0,0
610,"573,532",0,0,0,0,0,0
610,"578,234",0,0,0,0,0,0
610,"582,938",0,0,0,0,0,0
610,"587,644",0,0,0,0,0,0
610,"592,352",0,0,0,0,0,0
610,"597,062",0,0,0,0,0,0
610,"601,775",0,0,0,0,0,0
610,"606,489",0,0,0,0,0,0
610,"611,205",0,0,0,0,0,0
610,"615,923",0,0,0,0,0,0
610,"620,644","470,103","960,396","3,355","-343,866","-779,374","-60,441"
610,"625,366","2,468,695","4,579,781","2,029,112","2,291,767","-1,400,469","710,126"
610,"630,089","1,247,158","1,693,021","169,299","3,027,174","-53,528","-1,781,388"
610,"634,815","4,501,331","2,076,386","2,166,204","550,324","819,006","819,719"
610,"639,543","1,808,903","906,555",406,"635,803","-807,851","4,762"
610,"644,272","2,934,636","3,574,635","1,929,393","2,568,281","1,655,171","-79,587"
610,"649,003","4,945,488","2,620,201","5,038,807","3,363,539","2,248,147","1,040,351"
610,"653,736","2,931,912","753,595","-1,425,195","-1,992,362","942,659","-1,897,471"
610,"658,47","93,973","-2,015,063","860,945","1,913,464","381,462","-1,725,837"
610,"663,206","3,517,872","3,031,043","1,472,439","2,251,287","1,667,284","-765,209"
610,"667,944","6,509,544","3,462,606","3,757,505","4,051,868","3,953,992","811,458"
610,"672,683","32,763","792,445","-1,195,023","-499,326","394,753","-3,477,163"
610,"677,424","4,218,944","400,696","-3,116,612","-302,683","-905,578","-1,206,105"
610,"682,166","1,424,308","102,354","1,322,763","1,016,828","3,152,675","30,553"
610,"686,91","3,397,832","2,780,962","-2,157,064","1,134,366","-407,981","1,853,564"
610,"691,656","-1,779,194","2,697,557","-2,507,998","-1,466,901","-1,154,644","-3,338,792"
610,"696,403","656,047","5,611,991","1,711,203","44,517","3,503,515","1,924,164"
610,"701,151","2,458,429","1,604,225","1,390,584","109,063","1,817,479","2,415"
610,"705,901","867,346","1,084,713","1,519,125","-206,328","-2,390,288","-218,613"
610,"710,652","-1,990,325","105,359","-2,541,997","-3,422,036","-997,664","-1,548,386"
610,"715,404","5,158,238","236,129","2,137,493","1,242,849","-1,889,848","3,143,047"
610,"720,158","1,922,743","2,940,657","113,799","-1,693,712","-2,938,453","3,389,252"
610,"724,913","1,607,685","2,066,842","230,956","1,721,231","-113,187","-1,832,084"
610,"729,669","3,607,821","3,607,946","1,291,278","1,871,179","2,681,269","3,259,788"
610,"734,427","377,499","-2,116,585","593,732","2,124,336","-113,105","593,863"
610,"739,185","2,880,446","844,555","3,120,214","1,083,991","245,865","3,237,456"
610,"743,945","-133,381","111,238","-3,188,201","-3,186,866","-1,110,936","-34,307"
610,"748,706","3,468,586","-1,611,803","-992,169","-2,972,322","-136,365","-619,854"
610,"753,468","770,451","1,276,291","1,782,268","392,122","-873,455","1,529,565"
610,"758,231","905,024","905,235","2,334,236","-1,172,906","-2,342,197","-523,965"
610,"762,995","31,698","-264,186","-924,634","-263,941","-2,773,265","1,319,437"
610,"767,761","3,929,687","2,444,515","2,174,441","3,388,648","149,384","3,927,942"
610,"772,527","-216,877","-1,490,713","-3,118,783","162,861","2,443,397","-2,979,489"
610,"777,294","4,383,979","2,135,689","2,838,306","2,839,713","4,103,012","2,840,024"
610,"782,062","2,716,968","442,805","-1,262,764","257,485","3,995,863","1,581,019"
610,"786,831","-4,689,257","-3,518,955","-738,318","-1,615,868","-176,258","-1,761,934"
610,"791,601","-1,473,208","-2,501,328","-1,473,294","-3,380,037","-2,207,245","-220,595"
610,"796,371","4,101,894","4,404,456","5,765,294","3,496,778","1,078,333","173,833"
610,"801,143","-562,103","648,031","1,485,781","1,576,918","647,732","-3,072,621"
610,"805,915","1,787,911","4,301,102","4,394,165","2,625,877","3,277,074","2,718,935"
610,"810,688","-37,108","9,428","1,304,395","-1,207,646","-371,018","838,243"
610,"815,461","2,986,917","2,056,271","-1,108,653","-455,444","1,311,573","1,590,519"
610,"820,236","-748,861","647,435","-2,052,071","-841,788","-562,722","-1,585,608"
610,"825,011","-372,299","-651,611","-148,937","2,418,024","-1,302,899","-1,208,768"
600,"246,67",0,0,0,0,0,0
600,"251,159",0,0,0,0,0,0
600,"255,652",0,0,0,0,0,0
600,"260,149",0,0,0,0,0,0
600,"264,65",0,0,0,0,0,0
600,"269,154",0,0,0,0,0,0
600,"273,662",0,0,0,0,0,0
600,"278,174",0,0,0,0,0,0
600,"282,689",0,0,0,0,0,0
600,"287,208",0,0,0,0,0,0
600,"291,73",0,0,0,0,0,0
600,"296,256",0,0,0,0,0,0
600,"300,786",0,0,0,0,0,0
600,"305,319",0,0,0,0,0,0
600,"309,855",0,0,0,0,0,0
600,"314,395",0,0,0,0,0,0
600,"318,939",0,0,0,0,0,0
600,"323,486",0,0,0,0,0,0
600,"328,036",0,0,0,0,0,0
600,"332,59",0,0,0,0,0,0
600,"337,147",0,0,0,0,0,0
600,"341,708",0,0,0,0,0,0
600,"346,272",0,0,0,0,0,0
600,"350,839",0,0,0,0,0,0
600,"355,409",0,0,0,0,0,0
600,"359,983",0,0,0,0,0,0
600,"364,56",0,0,0,0,0,0
600,"369,14",0,0,0,0,0,0
600,"373,724",0,0,0,0,0,0
600,"378,31",0,0,0,0,0,0
600,"382,9",0,0,0,0,0,0
600,"387,493",0,0,0,0,0,0
600,"392,089",0,0,0,0,0,0
600,"396,689",0,0,0,0,0,0
600,"401,291",0,0,0,0,0,0
600,"405,896",0,0,0,0,0,0
600,"410,505",0,0,0,0,0,0
600,"415,116",0,0,0,0,0,0
600,"419,731",0,0,0,0,0,0
600,"424,348",0,0,0,0,0,0
600,"428,968",0,0,0,0,0,0
600,"433,592",0,0,0,0,0,0
600,"438,218",0,0,0,0,0,0
600,"442,847",0,0,0,0,0,0
600,"447,479",0,0,0,0,0,0
600,"452,114",0,0,0,0,0,0
600,"456,751",0,0,0,0,0,0
600,"461,392",0,0,0,0,0,0
600,"466,035",0,0,0,0,0,0
600,"470,681",0,0,0,0,0,0
600,"475,329",0,0,0,0,0,0
600,"479,98",0,0,0,0,0,0
600,"484,634",0,0,0,0,0,0
600,"489,291",0,0,0,0,0,0
600,"493,95",0,0,0,0,0,0
600,"498,612",0,0,0,0,0,0
600,"503,276",0,0,0,0,0,0
600,"507,943",0,0,0,0,0,0
600,"512,612",0,0,0,0,0,0
600,"517,284",0,0,0,0,0,0
600,"521,959",0,0,0,0,0,0
600,"526,635",0,0,0,0,0,0
600,"531,314",0,0,0,0,0,0
600,"535,996",0,0,0,0,0,0
600,"540,68",0,0,0,0,0,0
600,"545,366",0,0,0,0,0,0
600,"550,055",0,0,0,0,0,0
600,"554,746",0,0,0,0,0,0
600,"559,439",0,0,0,0,0,0
600,"564,134",0,0,0,0,0,0
600,"568,832",0,0,0,0,0,0
600,"573,532",0,0,0,0,0,0
600,"578,234",0,0,0,0,0,0
600,"582,938",0,0,0,0,0,0
600,"587,644",0,0,0,0,0,0
600,"592,352",0,0,0,0,0,0
600,"597,062",0,0,0,0,0,0
600,"601,775",0,0,0,0,0,0
600,"606,489",0,0,0,0,0,0
600,"611,205","2,032,237","4,301,785","1,328,836","2,499,957","-390,496","-546,547"
600,"615,923","2,858,828","1,591,113","-391,343","876,928","401,615","-1,736,322"
600,"620,644","4,496,016","2,893,951","1,208,998","2,090,221","487,694","80,812"
600,"625,366","2,598,003","2,274,936","2,192,854","1,381,906","-723,826","24,802"
600,"630,089","1,063,833","1,804,567","1,885,312","-4,184","-578,821","-3,040,209"
600,"634,815","3,634,059","-504,242","-83,565","-422,087","-91,448","-3,729,734"
600,"639,543","3,405,025","-586,789","-170,954","-337,426","-337,504","-254,498"
600,"644,272","1,432,475","674,849","842,947","-588,554","673,981","-1,681,883"
600,"649,003","3,861,476","689,974","3,347,301","1,889,242","2,830,957","-290,663"
600,"653,736","3,226,277","171,497","-352,645","519,777","781,136","-614,333"
600,"658,47","3,795,738","-798,159","-91,147","1,498,002","-885,776","-267,934"
600,"663,206","1,987,684","4,053,818","1,808,167","1,180,045","2,435,839","-433,671"
600,"667,944","6,909,511","5,824,258","4,101,531","3,286,207","3,648,209","120,504"
600,"672,683","4,220,982","832,723","558,167","9,328","3,486,483","-813,266"
600,"677,424","6,486,679","2,228,015","1,856,571","1,855,855","-180,165","-179,966"
600,"682,166","3,850,558","1,601,761","757,941","2,256,786","1,320,017","2,630,532"
600,"686,91","3,126,032","-476,381","-571,068","-476,161","-123,386","754,974"
600,"691,656","-113,557","-112,172","-2,607,887","-126,526","-155,313","-3,757,423"
600,"696,403","3,503,531","1,463,872","-479,595","3,113,767","103,909","-1,448,588"
600,"701,151","3,451,093","-388,179","1,482,667","1,187,166","10,887","-287,806"
600,"705,901","2,202,576","10,088","1,401,995","-899,425","-99,118","700,713"
600,"710,652","608,245","1,727,605","-4,474,205","-509,694","-509,599","-2,032,534"
600,"715,404","465,387","2,695,422","1,766,839","530,162","839,622","2,075,828"
600,"720,158","3,230,013","1,355,411","-104,199","728,991","-2,706,834","1,457,133"
600,"724,913","4,018,641","1,481,988","740,996","529,289","-104,715","-168,891"
600,"729,669","2,906,633","3,547,338","-188,919","3,973,578","2,693,506","987,674"
600,"734,427","2,500,928","1,633,031","-129,964","-213,374","206,526","-1,731,539"
600,"739,185","5,745,256","1,993,574","-214,613","-103,753","-1,206,247","2,652,944"
600,"743,945","1,238,657","2,140,903","-146,394","-2,025,874","135,016","-3,149,525"
600,"748,706","1,357,529","-3,782,508","-3,324,403","-3,437,591","-1,611,447","-2,181,785"
600,"753,468","2,106,457","3,506,783","1,873,378","474,911","-2,320,065","1,523,152"
600,"758,231","1,439,401","481,791","-116,867","-714,857","-2,628,336","840,326"
600,"762,995","1,807,313","-3,061,921","-2,574,578","-4,764,282","-1,479,791","-3,546,997"
600,"767,761","-625,141","-2,736","370,352","-1,744,341","-3,360,209","-873,465"
600,"772,527","-187,533","-750,624","-2,125,479","499,836","6,246","-249,773"
600,"777,294","4,156,884","-765,067","1,567,227","-762,215","2,602,355","-1,278,152"
600,"782,062","66,219","-910,697","-647,624","1,709,584","531,537","-1,299,999"
600,"786,831","-336,386","-2,961,859","1,086,394","-1,070,292","-934,913","412,692"
600,"791,601","137,596","3,677,042","4,894,548","835,675","4,081,495","160,958"
600,"796,371","5,751,649","7,146,455","9,095,878","2,130,361","4,497,982","338,463"
600,"801,143","2,408,595","1,122,115","693,055","5,151,289","1,121,736","-420,637"
600,"805,915","3,363,098","3,277,997","602,236","2,333,736","1,990,883","2,333,686"
600,"810,688","51,603","-17,154","344,485","-1,027,345","1,201,403","601,341"
600,"815,461","2,759,922","-157,834","1,473,252","1,730,689","2,073,569","1,559,422"
600,"820,236","505,069","-867,131","-1,810,929","-781,796","-2,410,356","-353,627"
600,"825,011","240,928","779,412","-85,032","3,351,615","-934,468","-505,543"
590,"246,67",0,0,0,0,0,0
590,"251,159",0,0,0,0,0,0
590,"255,652",0,0,0,0,0,0
590,"260,149",0,0,0,0,0,0
590,"264,65",0,0,0,0,0,0
590,"269,154",0,0,0,0,0,0
590,"273,662",0,0,0,0,0,0
590,"278,174",0,0,0,0,0,0
590,"282,689",0,0,0,0,0,0
590,"287,208",0,0,0,0,0,0
590,"291,73",0,0,0,0,0,0
590,"296,256",0,0,0,0,0,0
590,"300,786",0,0,0,0,0,0
590,"305,319",0,0,0,0,0,0
590,"309,855",0,0,0,0,0,0
590,"314,395",0,0,0,0,0,0
590,"318,939",0,0,0,0,0,0
590,"323,486",0,0,0,0,0,0
590,"328,036",0,0,0,0,0,0
590,"332,59",0,0,0,0,0,0
590,"337,147",0,0,0,0,0,0
590,"341,708",0,0,0,0,0,0
590,"346,272",0,0,0,0,0,0
590,"350,839",0,0,0,0,0,0
590,"355,409",0,0,0,0,0,0
590,"359,983",0,0,0,0,0,0
590,"364,56",0,0,0,0,0,0
590,"369,14",0,0,0,0,0,0
590,"373,724",0,0,0,0,0,0
590,"378,31",0,0,0,0,0,0
590,"382,9",0,0,0,0,0,0
590,"387,493",0,0,0,0,0,0
590,"392,089",0,0,0,0,0,0
590,"396,689",0,0,0,0,0,0
590,"401,291",0,0,0,0,0,0
590,"405,896",0,0,0,0,0,0
590,"410,505",0,0,0,0,0,0
590,"415,116",0,0,0,0,0,0
590,"419,731",0,0,0,0,0,0
590,"424,348",0,0,0,0,0,0
590,"428,968",0,0,0,0,0,0
590,"433,592",0,0,0,0,0,0
590,"438,218",0,0,0,0,0,0
590,"442,847",0,0,0,0,0,0
590,"447,479",0,0,0,0,0,0
590,"452,114",0,0,0,0,0,0
590,"456,751",0,0,0,0,0,0
590,"461,392",0,0,0,0,0,0
590,"466,035",0,0,0,0,0,0
590,"470,681",0,0,0,0,0,0
590,"475,329",0,0,0,0,0,0
590,"479,98",0,0,0,0,0,0
590,"484,634",0,0,0,0,0,0
590,"489,291",0,0,0,0,0,0
590,"493,95",0,0,0,0,0,0
590,"498,612",0,0,0,0,0,0
590,"503,276",0,0,0,0,0,0
590,"507,943",0,0,0,0,0,0
590,"512,612",0,0,0,0,0,0
590,"517,284",0,0,0,0,0,0
590,"521,959",0,0,0,0,0,0
590,"526,635",0,0,0,0,0,0
590,"531,314",0,0,0,0,0,0
590,"535,996",0,0,0,0,0,0
590,"540,68",0,0,0,0,0,0
590,"545,366",0,0,0,0,0,0
590,"550,055",0,0,0,0,0,0
590,"554,746",0,0,0,0,0,0
590,"559,439",0,0,0,0,0,0
590,"564,134",0,0,0,0,0,0
590,"568,832",0,0,0,0,0,0
590,"573,532",0,0,0,0,0,0
590,"578,234",0,0,0,0,0,0
590,"582,938",0,0,0,0,0,0
590,"587,644",0,0,0,0,0,0
590,"592,352",0,0,0,0,0,0
590,"597,062",0,0,0,0,0,0
590,"601,775","3,129,202","1,495,821","1,087,432","541,405","-615,768","-1,091,873"
590,"606,489","6,138,018","4,557,518","4,626,818","146,282","1,530,935","569,485"
590,"611,205","3,613,143","3,336,571","695,693","3,194,766",558,"-1,665,805"
590,"615,923","4,173,585","361,058","2,482,915","2,552,789","2,976,198","-52,741"
590,"620,644","5,709,608","2,574,875","15,094","1,861,308","1,505,575","-61,641"
590,"625,366","6,061,834","4,622,475","2,893,282","2,027,532","154,532","515,588"
590,"630,089","3,058,778","1,818,806","-372,077","72,187","285,098","-205,084"
590,"634,815","3,460,854","132,773","-1,174,966","1,400,405","2,952","-952,585"
590,"639,543","4,726,281","1,770,557","-222,289","-22,625","-1,630,946","-965,024"
590,"644,272","3,295,692","600,914","376,278","1,199,156","-672,194","-1,045,445"
590,"649,003","3,658,969","1,373,777","916,608","-378,717","198,351","-607,128"
590,"653,736","6,910,316","3,575,337","-1,392,556","1,556,471","1,867,758","-227,067"
590,"658,47","415,741","-946,354","939,105","1,094,491","-553,612","-141,675"
590,"663,206","2,632,144","159,565","318,704","1,594,147","-240,081","-1,675,232"
590,"667,944","3,957,865","1,059,311","3,395,438","1,783,976","2,750,689","-3,044,009"
590,"672,683","3,341,718","411,672","411,637","2,201,477","1,388,716","-564,303"
590,"677,424","4,200,437","990,723","3,32","2,635,463","-79,697","-819,674"
590,"682,166","3,931,707","5,015,756","3,016,075","1,349,881","2,515,882","2,015,915"
590,"686,91","387,227","-593,412","-1,605,155","-509,046","-109,915","1,933,079"
590,"691,656","160,489","1,611,185","-350,595","-1,033,352","-197,152","-2,396,912"
590,"696,403","847,474","-792,654","-2,952,404","-1,225,179","-1,915,609","-3,986,793"
590,"701,151","5,259,824","4,736,322","2,023,509","132,324","710,642","-1,124,858"
590,"705,901","3,119,349","806,604","1,340,671","-616,023","1,073,567","2,051,186"
590,"710,652","727,308","1,631,177","456,223","366,025","275,486","-175,731"
590,"715,404","3,027,336","2,019,918","-363,943","278,063","553,021","1,102,414"
590,"720,158","3,807,101","2,140,513","1,584,715","-1,007,468","-1,009,436","1,584,285"
590,"724,913","2,914,824","1,505,721","-186,601","2,913,479","-280,529","-1,688,956"
590,"729,669","-661,692","2,090,255","-1,136,919","47,665","3,229,117","950,731"
590,"734,427","3,274,095","1,537,853","1,538,369","-104,204","-1,455,217","-2,322,811"
590,"739,185","3,055,003","3,349,962","1,190,882","2,662,136","209,651","2,466,002"
590,"743,945","1,301,947","1,402,557","-6,001","2,101,639",803,"100,927"
590,"748,706","1,014,094","-1,320,778","-102,349","-711,017","1,725,273","-4,058,494"
590,"753,468","-208,944","2,485,743","41,304","1,862,033","-3,318,162","1,240,667"
590,"758,231","-115,357","843,023","-434,165","-1,072,964","-1,498,734","-128,565"
590,"762,995","-1,094,602","-1,419,114","-2,176,856","-77,042","-1,310,888","-1,094,837"
590,"767,761","2,443,369","2,001,294","1,337,469","-99,702","-432,797","2,221,634"
590,"772,527","-2,680,003","-2,013,455","-2,458,309","652,535","-679,473","-2,568,338"
590,"777,294","1,503,864","-107,754","-453,446","1,273,523","-2,640,621","-451,842"
590,"782,062","4,567,468","2,355,282","-1,838,302","4,566,836","3,636,316","1,774,425"
590,"786,831","612,424","-1,066,704","731,768","972,305","-227,312","2,050,505"
590,"791,601","482,132","2,407,532","-2,045,082","1,072","963,581","-1,080,853"
590,"796,371","5,474,068","1,014,955","844,964","3,863,694","151,054","-97,141"
590,"801,143","769,452","1,913,473","1,837,415","4,122,366","198,973","845,692"
590,"805,915","-449,736","1,914,084","2,143,155","1,379,783","693,765","-448,989"
590,"810,688","1,381,292","542,444","1,228,908","39,052","84,835","3,286,074"
590,"815,461","3,977,923","1,690,773","1,080,498","928,687","2,300,926","1,614,503"
590,"820,236","-1,079,544","-115,566","-146,074","-3,137,178","-2,070,894","-2,222,719"
590,"825,011","697,705","773,698","544,709","184,107","-67,541","1,079,068"
580,"246,67",0,0,0,0,0,0
580,"251,159",0,0,0,0,0,0
580,"255,652",0,0,0,0,0,0
580,"260,149",0,0,0,0,0,0
580,"264,65",0,0,0,0,0,0
580,"269,154",0,0,0,0,0,0
580,"273,662",0,0,0,0,0,0
580,"278,174",0,0,0,0,0,0
580,"282,689",0,0,0,0,0,0
580,"287,208",0,0,0,0,0,0
580,"291,73",0,0,0,0,0,0
580,"296,256",0,0,0,0,0,0
580,"300,786",0,0,0,0,0,0
580,"305,319",0,0,0,0,0,0
580,"309,855",0,0,0,0,0,0
580,"314,395",0,0,0,0,0,0
580,"318,939",0,0,0,0,0,0
580,"323,486",0,0,0,0,0,0
580,"328,036",0,0,0,0,0,0
580,"332,59",0,0,0,0,0,0
580,"337,147",0,0,0,0,0,0
580,"341,708",0,0,0,0,0,0
580,"346,272",0,0,0,0,0,0
580,"350,839",0,0,0,0,0,0
580,"355,409",0,0,0,0,0,0
580,"359,983",0,0,0,0,0,0
580,"364,56",0,0,0,0,0,0
580,"369,14",0,0,0,0,0,0
580,"373,724",0,0,0,0,0,0
580,"378,31",0,0,0,0,0,0
580,"382,9",0,0,0,0,0,0
580,"387,493",0,0,0,0,0,0
580,"392,089",0,0,0,0,0,0
580,"396,689",0,0,0,0,0,0
580,"401,291",0,0,0,0,0,0
580,"405,896",0,0,0,0,0,0
580,"410,505",0,0,0,0,0,0
580,"415,116",0,0,0,0,0,0
580,"419,731",0,0,0,0,0,0
580,"424,348",0,0,0,0,0,0
580,"428,968",0,0,0,0,0,0
580,"433,592",0,0,0,0,0,0
580,"438,218",0,0,0,0,0,0
580,"442,847",0,0,0,0,0,0
580,"447,479",0,0,0,0,0,0
580,"452,114",0,0,0,0,0,0
580,"456,751",0,0,0,0,0,0
580,"461,392",0,0,0,0,0,0
580,"466,035",0,0,0,0,0,0
580,"470,681",0,0,0,0,0,0
580,"475,329",0,0,0,0,0,0
580,"479,98",0,0,0,0,0,0
580,"484,634",0,0,0,0,0,0
580,"489,291",0,0,0,0,0,0
580,"493,95",0,0,0,0,0,0
580,"498,612",0,0,0,0,0,0
580,"503,276",0,0,0,0,0,0
580,"507,943",0,0,0,0,0,0
580,"512,612",0,0,0,0,0,0
580,"517,284",0,0,0,0,0,0
580,"521,959",0,0,0,0,0,0
580,"526,635",0,0,0,0,0,0
580,"531,314",0,0,0,0,0,0
580,"535,996",0,0,0,0,0,0
580,"540,68",0,0,0,0,0,0
580,"545,366",0,0,0,0,0,0
580,"550,055",0,0,0,0,0,0
580,"554,746",0,0,0,0,0,0
580,"559,439",0,0,0,0,0,0
580,"564,134",0,0,0,0,0,0
580,"568,832",0,0,0,0,0,0
580,"573,532",0,0,0,0,0,0
580,"578,234",0,0,0,0,0,0
580,"582,938",0,0,0,0,0,0
580,"587,644",0,0,0,0,0,0
580,"592,352","4,833,286","1,711,076","-428,919","-979,122","793,005","670,767"
580,"597,062","4,192,147","301,693","-435,897","365,533","-1,359,944","-80,556"
580,"601,775","6,615,432","4,744,898","3,313,467","35,623","2,193,255","1,385,124"
580,"606,489","49,698","2,263,802","10,697","692,658","880,565","144,547"
580,"611,205","4,893,426","4,635,656","-380,439","2,095,556","-189,742","-2,092,499"
580,"615,923","5,484,628","2,261,305","1,874,843","715,844","-184,572","-1,277,995"
580,"620,644","6,323,652","1,173,798","457,373","-128,701","-258,545","19,689"
580,"625,366","692,749","4,750,461","1,458,574","1,524,397","669,196","-1,106,411"
580,"630,089","4,809,213","146,945","180,291","-59,885","401,682","-931,337"
580,"634,815","8,630,726","4,120,842","1,565,813","3,784,464","962,109","2,775,748"
580,"639,543","5,875,986","-344,564","-95,257","-817,472","-2,707,234","-1,492,368"
580,"644,272","3,154,481","1,578,914","894,706","-63,033","-267,436","-745,756"
580,"649,003","7,396,631","223,903","2,587,084","-337,178","777,348","-961,536"
580,"653,736","5,391,951","707,463","-497,988","565,533","1,060,738","-72,707"
580,"658,47","3,227,328","784,393","712,499","1,429,957","-722,529","-364,107"
580,"663,206","4,823,474","2,414,189","1,101,649","2,122,362","-282,481","-86,507"
580,"667,944","8,051,392","517,811","4,883,647","4,074,285","3,853,311","164,819"
580,"672,683","559,367","4,251,505","234,764","2,168,593","1,945,081","149,921"
580,"677,424","2,184,313","2,107,493","37,727","1,182","151,613","-1,050,689"
580,"682,166","2,897,822","190,617","840,316","1,449,246","175,254","687,769"
580,"686,91","3,701,959","208,219","-1,845,006","849,996","388,012","157,241"
580,"691,656","931,061","1,241,507","-706,806","-1,174,336","-1,251,788","-1,640,974"
580,"696,403","4,666,917","3,717,054","-386,533","560,409","481,978","-1,567,591"
580,"701,151","3,842,448","1,840,784","721,387","-78,058","1,200,195","-317,351"
580,"705,901","-329,402","-1,142,597","-1,955,465","-1,874,118","-817,151","319,831"
580,"710,652","1,660,154","3,393,687","-817,239","1,081,705","4,218","2,236,432"
580,"715,404","4,029,427","1,011,581","844,061","425,321","760,385","91,048"
580,"720,158","3,905,374","1,871,915","1,279,424","-836,322","-1,595,512","856,678"
580,"724,913","-435,745","-436,082","-607,889","-120,905","-1,809,387","-1,723,503"
580,"729,669","130,224","199,495","-866,317","694,247","-1,211,939","347,216"
580,"734,427","3,090,956","618,823","1,379","618,762","882,744","882,679"
580,"739,185","2,336,002","451,741","1,079,275","18,281","-443,925","2,063,791"
580,"743,945","2,940,262","2,481,813","195,084","-44,509","257,228","-77,672"
580,"748,706","832,307","-652,921","-1,765,951","-931,145","366,637","1,478,499"
580,"753,468","-1,709,644","-572,507","-667,185","-4,464","-388,324","-761,675"
